customer_id,customer_name,sales_region,email,customer_tier,join_date,phone,loyalty_points,is_subscribed
206913,David Jones,Northeast,david.jones293@company.com,Bronze,2024-04-19,+1-033-728-2536,12764,1
936651,Patricia Johnson,Midwest,patricia.johnson578@company.com,Silver,2019-11-18,+1-202-589-1136,13292,Y
456902,Zara Kim,Midwest,zara.kim423@mail.com,Bronze,2023-06-09,+1-688-078-9070,13764,1
907373,Zara Thomas,Northeast,zara.thomas830@hotmail.com,Bronze,2022-05-02,+1-000-256-8714,8403,1
142036,Jennifer Martinez,Midwest,jennifer.martinez593@company.com,Gold,2019-12-02,+1-004-809-0965,5141,1
121892,Susan Hernandez,Northeast,susan.hernandez898@hotmail.com,Bronze,2019-03-10,+1-411-210-0540,5360,0
919125,Patricia Brown,Southeast,patricia.brown176@outlook.com,Bronze,2022-04-18,+1-123-081-4610,9242,1
749131,Richard Singh,West Coast,richard.singh217@mail.com,Bronze,2022-11-29,+1-216-185-6337,4714,1
208641,Ahmed Garcia,Northwest,ahmed.garcia931@mail.com,Bronze,2022-10-27,+1-464-609-3243,11639,0
657904,Raj Ali,Southwest,raj.ali85@gmail.com,Gold,2021-02-20,+1-954-531-6310,5120,N
237816,Jessica Jackson,Northwest,jessica.jackson443@hotmail.com,Bronze,2021-08-13,,8588,0
429508,Charles Kim,West Coast,charles.kim679@mail.com,Gold,2019-05-06,+1-178-149-2943,224,False
515688,Zara Rossi,Southeast,zara.rossi613@company.com,Bronze,2018-11-20,+1-168-042-7547,13030,1
190936,Barbara Thomas,Southeast,barbara.thomas919@company.com,Platinum,2018-03-07,+1-009-674-3788,14725,1
270147,Yuki Jackson,West Coast,yuki.jackson959@gmail.com,Silver,2023-01-27,+1-859-160-8273,2700,1
654504,Carlos Anderson,West Coast,carlos.anderson391@mail.com,Bronze,2019-03-25,+1-518-828-1860,12031,1
232471,Robert Jones,Southwest,robert.jones861@outlook.com,Gold,2020-05-11,+1-616-577-4925,2037,1
738150,Karen Anderson,International,karen.anderson168@gmail.com,Bronze,2020-05-20,+1-443-105-4262,7501,1
474248,Carlos Miller,West Coast,carlos.miller792@mail.com,Gold,2020-02-23,+1-211-560-0529,8386,1
442623,Carlos Ali,Northwest,carlos.ali481@outlook.com,Bronze,2019-02-12,+1-821-037-8009,11684,1
473730,James Nguyen,Northeast,james.nguyen769@work.org,Silver,2021-04-08,+1-934-931-6204,1263,1
167172,Michael Miller,Northeast,michael.miller775@mail.com,Silver,2020-06-16,+1-701-495-8457,10955,Y
260739,Carlos Anderson,Southeast,carlos.anderson451@company.com,Silver,2018-08-03,+1-182-539-5700,1671,1
210992,Jennifer Hernandez,West Coast,jennifer.hernandez633@mail.com,Silver,2022-12-22,+1-884-114-2343,3292,0
847769,James Wilson,Northeast,james.wilson799@icloud.com,Bronze,2022-05-30,+1-891-357-4657,4115,0
515938,Jessica Kim,Midwest,jessica.kim184@company.com,Bronze,2023-02-07,+1-212-310-7879,4413,1
717867,Thomas Chen,Southeast,thomas.chen59@gmail.com,Silver,2021-09-06,+1-678-335-7499,3478,1
716893,Patricia Hernandez,Southwest,patricia.hernandez580@icloud.com,Silver,2020-11-25,+1-901-433-4661,3267,1
903782,Priya Wilson,Southwest,priya.wilson290@gmail.com,Bronze,2024-03-20,+1-866-994-1835,7704,N
162707,Jessica Wilson,Southeast,jessica.wilson695@icloud.com,Silver,2018-09-15,+1-986-424-9821,4639,0
782102,  Ahmed Wilson  ,West Coast,ahmed.wilson584@yahoo.com,Bronze,2018-02-01,+1-031-546-7568,9584,0
898648,Jennifer Davis,Northeast,jennifer.davis661@gmail.com,Silver,2019-06-16,,6782,1
526886,Mei Patel,Northeast,mei.patel267@yahoo.com,Silver,2021-01-14,+1-261-847-5992,14198,Y
585673,Yuki Kim,Midwest,yuki.kim422@mail.com,Bronze,2020-03-22,+1-310-459-0100,1977,1
352537,Ahmed Martin,Midwest,ahmed.martin988@gmail.com,Silver,2024-06-29,+1-044-072-4914,408,N
571635,Barbara Jones,Southeast,barbara.jones357@outlook.com,Bronze,2018-12-08,+1-630-766-8523,1348,1
205707,James Garcia,Midwest,james.garcia263@work.org,Silver,2019-11-21,+1-036-086-6627,1417,1
738661,Susan Müller,West Coast,susan.müller979@hotmail.com,Bronze,2019-04-24,+1-623-693-8253,10559,1
564798,Jennifer Kim,West Coast,jennifer.kim601@gmail.com,Gold,2022-09-20,+1-090-803-4533,2974,0
485944,Mary Martin,West Coast,mary.martin319@outlook.com,Bronze,2021-12-31,+1-052-690-4580,387,0
395538,Lisa Patel,Northeast,lisa.patel418@gmail.com,Silver,2022-07-05,+1-118-061-9327,6584,1
489765,Lisa Brown,Southwest,,Bronze,2019-10-25,+1-355-637-4957,12486,N
815691,Carlos Wilson,Midwest,carlos.wilson340@yahoo.com,Silver,2023-01-07,+1-289-255-2953,289,0
511779,Charles Hernandez,Northeast,charles.hernandez774@gmail.com,Bronze,2021-03-12,+1-937-959-1087,9320,N
746557,Linda Moore,Northeast,linda.moore990@icloud.com,Silver,2020-01-16,+1-726-623-1162,5268,0
617352,David Taylor,Southeast,david.taylor377@mail.com,Platinum,2022-01-10,+1-609-070-6828,4946,1
564404,Wei Chen,Southeast,wei.chen145@gmail.com,Bronze,2022-05-19,+1-456-621-1801,1158,1
794184,Sarah Anderson,West Coast,sarah.anderson132@company.com,Silver,2022-01-22,+1-083-401-3806,11233,1
616621,Priya Singh,Northeast,priya.singh112@hotmail.com,Gold,2019-12-19,+1-413-247-1069,120,0
128982,Karen Brown,West Coast,karen.brown630@work.org,Gold,2024-06-26,+1-637-567-5443,4665,1
728357,Charles Brown,Northwest,charles.brown952@gmail.com,Bronze,2024-04-15,+1-496-353-9400,14842,True
352307,Sarah Lee,Northeast,,Silver,2022-08-05,+1-102-379-6093,8352,0
677017,Mei Miller,Midwest,,Gold,2018-05-27,+1-492-945-4116,7337,0
949700,Jennifer Lopez,international,jennifer.lopez437@mail.com,Bronze,2018-02-06,+1-647-620-6645,12852,0
270911,Lisa Ali,West Coast,lisa.ali408@gmail.com,Bronze,2021-10-13,+1-620-522-4270,376,0
158912,Mary Martin,International,mary.martin411@hotmail.com,Platinum,2020-11-15,+1-012-726-4113,14420,True
855372,Carlos Lee,WEST COAST,carlos.lee316@mail.com,Bronze,2019-02-23,+1-836-766-7736,2742,1
238747,Sarah Taylor,International,sarah.taylor587@company.com,Silver,2023-06-23,+1-537-270-1284,5629,1
147025,Patricia Fernandez,Northeast,patricia.fernandez530@icloud.com,Silver,2022-12-15,+1-568-197-0062,10673,1
875859,Zara Garcia,Midwest,zara.garcia7@work.org,Gold,2024-04-05,+1-343-021-2917,7333,N
579166,Omar Martinez,Northeast,omar.martinez264@gmail.com,Bronze,2018-01-06,+1-147-657-3115,13392,0
199054,David Moore,Southwest,david.moore163@yahoo.com,Silver,2021-03-23,+1-853-701-8924,14333,N
961982,John Jones,Northeast,john.jones207@mail.com,Bronze,2020-04-21,+1-026-343-2587,6957,N
680113,Zara Rossi,Southwest,zara.rossi290@outlook.com,Bronze,2018-01-25,+1-369-888-3206,80,0
892749,Mary Brown,Midwest,mary.brown640@company.com,Gold,2020-03-14,+1-988-788-6604,8974,N
249487,Carlos Lee,West Coast,carlos.lee340@gmail.com,Bronze,2019-09-16,+1-083-333-8251,4743,True
462168,Omar Singh,Midwest,omar.singh820@gmail.com,Bronze,2021-07-18,+1-304-119-4150,3632,N
349022,Wei Rodriguez,Northeast,wei.rodriguez701@mail.com,Bronze,2019-06-30,+1-515-240-3285,7220,1
394646,Jessica Nguyen,Northwest,jessica.nguyen110@company.com,Silver,2020-07-26,+1-462-708-5531,1650,1
464213,David Miller,Southwest,david.miller493@work.org,Bronze,2021-12-30,+1-927-960-5060,8740,Y
684971,Yuki Anderson,Southeast,yuki.anderson475@yahoo.com,Bronze,2024-03-22,+1-499-814-0442,1362,0
723362,Karen Singh,Northwest,karen.singh150@yahoo.com,Silver,2020-04-21,+1-886-857-6356,10972,1
697971,Carlos Kim,Northeast,carlos.kim416@yahoo.com,Gold,2018-01-20,+1-164-146-3552,4960,0
941633,Yuki Rossi,Southeast,yuki.rossi60@icloud.com,Bronze,2019-07-06,,12699,1
369572,Carlos Moore,Northeast,carlos.moore430@gmail.com,Bronze,2020-10-30,+1-761-809-9012,5991,1
852682,Susan Brown,Northeast,susan.brown691@yahoo.com,Silver,2018-03-15,+1-826-737-6663,13408,0
609094,Barbara Hernandez,Midwest,barbara.hernandez722@mail.com,Platinum,2024-01-11,+1-771-671-6773,11647,1
747951,James Davis,Northeast,james.davis539@yahoo.com,Silver,2023-11-25,+1-246-816-4404,11782,1
602846,Charles Davis,International,charles.davis695@outlook.com,Silver,2024-04-06,+1-499-875-6622,3810,1
663690,Mei Jackson,Northeast,mei.jackson298@yahoo.com,Bronze,2019-03-12,+1-350-776-1314,4039,1
837184,Patricia Brown,Southwest,patricia.brown780@company.com,Bronze,2021-10-08,+1-734-949-7633,11526,1
309171,Raj Silva,International,raj.silva83@work.org,Gold,2019-07-16,+1-001-197-2897,13292,Y
548182,Richard Miller,International,richard.miller386@icloud.com,Silver,2020-09-11,+1-346-563-3236,8250,1
107356,Wei Smith,Southeast,wei.smith317@work.org,Bronze,2020-07-07,+1-421-711-7174,14740,1
635034,Sarah Smith,Midwest,sarah.smith174@hotmail.com,Bronze,2018-08-07,+1-478-268-2433,3568,1
288903,Susan Martin,International,susan.martin465@yahoo.com,Silver,2018-05-27,+1-268-468-7129,152,Y
916279,  David Hernandez  ,West Coast,david.hernandez816@work.org,Silver,2019-06-04,+1-708-528-9753,5826,1
983976,John Wilson,Southeast,john.wilson564@hotmail.com,Silver,2020-05-23,+1-004-924-9517,2591,1
458792,Barbara Nguyen,Southwest,barbara.nguyen192@outlook.com,Silver,2020-09-26,+1-331-683-4870,1967,1
493716,Priya Fernandez,West Coast,priya.fernandez898@gmail.com,Bronze,2023-11-15,+1-972-232-1057,4790,Y
111719,Jessica Patel,Midwest,jessica.patel890@work.org,Bronze,2018-04-02,+1-978-220-1535,7242,1
122327,Sarah Jackson,Midwest,sarah.jackson815@hotmail.com,Bronze,2023-06-30,+1-688-207-4767,6868,1
773766,Michael Moore,Southwest,michael.moore130@gmail.com,Bronze,2021-10-24,,10847,1
907255,Linda Anderson,Northeast,linda.anderson125@icloud.com,Bronze,2021-07-15,+1-524-270-2127,14657,1
525288,Elena Anderson,Southeast,elena.anderson999@icloud.com,Silver,2022-04-11,+1-790-314-0894,2966,1
804701,Carlos Lopez,West Coast,carlos.lopez674@hotmail.com,Gold,2020-07-17,+1-400-763-1072,13996,0
968149,Fatima Taylor,Midwest,fatima.taylor313@yahoo.com,Silver,2022-03-09,+1-817-259-6186,5001,0
266110,Karen Brown,West Coast,karen.brown223@company.com,Gold,2018-05-12,+1-540-989-4325,7245,1
100857,Priya Moore,Midwest,priya.moore100@mail.com,Silver,2024-06-26,+1-184-750-6138,7222,1
921668,Yuki Silva,,yuki.silva837@company.com,Silver,2019-10-06,+1-414-761-4878,2747,False
169911,Patricia Martin,Southwest,patricia.martin809@yahoo.com,Silver,2021-11-09,+1-423-277-1404,14088,1
135253,Fatima Davis,Southwest,fatima.davis714@icloud.com,Silver,2020-02-24,+1-811-793-5993,4178,0
378774,PRIYA THOMAS,West Coast,priya.thomas482@work.org,Platinum,2024-06-02,+1-175-820-4579,7682,1
909948,Wei Garcia,Northeast,wei.garcia53@mail.com,Gold,2020-06-05,+1-185-310-6833,4661,1
512277,James Garcia,West Coast,james.garcia483@yahoo.com,Silver,2020-04-19,+1-750-092-4223,214,False
502060,Thomas Fernandez,Southeast,thomas.fernandez562@yahoo.com,Bronze,2021-11-13,,9803,1
320026,Elena Singh,Northeast,elena.singh255@gmail.com,Silver,2019-05-31,+1-529-042-2544,5389,0
582982,Sarah Smith,Midwest,sarah.smith405@mail.com,Silver,2019-02-26,+1-659-312-0054,5795,N
967026,Michael Ali,Northeast,michael.ali174@hotmail.com,Gold,2018-09-26,+1-941-591-5379,13743,1
723482,Karen Patel,Southwest,karen.patel392@mail.com,Bronze,2019-05-18,+1-634-969-8048,7817,1
980766,Mary Lee,Midwest,mary.lee947@gmail.com,Gold,2018-10-07,+1-426-399-8266,981,0
709826,Robert Rossi,International,robert.rossi270@gmail.com,Bronze,2023-08-07,+1-936-631-6494,14403,1
203676,Zara Johnson,West Coast,zara.johnson472@mail.com,Bronze,2019-03-16,+1-270-282-2027,590,1
888368,Jessica Johnson,International,jessica.johnson995@work.org,Silver,2022-02-24,+1-418-072-7619,1331,1
805490,Charles Chen,Northeast,charles.chen386@mail.com,Bronze,2022-04-25,+1-199-512-1507,13048,0
493611,Carlos Smith,,carlos.smith931@hotmail.com,Silver,2020-01-15,+1-373-897-2030,8290,0
942977,Ahmed Brown,West Coast,ahmed.brown181@outlook.com,Platinum,2022-04-19,+1-014-040-4175,10288,False
832373,Mei Anderson,Southwest,mei.anderson349@hotmail.com,Platinum,2020-09-25,+1-465-597-0410,6699,0
492624,Susan Hernandez,Southeast,susan.hernandez791@hotmail.com,Bronze,2020-01-26,+1-080-603-4327,12793,1
115443,Raj Williams,,raj.williams325@yahoo.com,Bronze,2019-10-10,+1-180-302-0829,4484,1
452445,,Southeast,jennifer.smith6@gmail.com,Bronze,2020-01-17,+1-293-736-6047,11099,N
930578,Omar Kim,Northeast,omar.kim409@mail.com,Gold,2024-02-19,+1-002-068-3733,4080,True
991551,Mei Singh,Midwest,mei.singh583@icloud.com,Platinum,2020-05-06,+1-954-094-9395,6119,1
992834,Priya Moore,West Coast,priya.moore526@outlook.com,Bronze,2020-06-09,+1-221-681-7482,12781,1
420780,Sofia Garcia,Northeast,sofia.garcia854@icloud.com,Silver,2024-05-28,+1-985-372-3934,1754,1
204365,Joseph Moore,West Coast,joseph.moore755@gmail.com,Bronze,2022-11-26,+1-347-020-0047,9102,1
525130,Michael Rodriguez,Southeast,michael.rodriguez704@outlook.com,Silver,2023-10-20,+1-338-563-4334,5853,1
227464,Wei Johnson,Southwest,wei.johnson980@hotmail.com,Bronze,2020-07-19,+1-762-088-8199,9607,1
517239,Sofia Moore,Northeast,sofia.moore403@work.org,Bronze,2018-10-25,+1-369-584-8487,2230,Y
626600,Carlos Williams,International,carlos.williams535@hotmail.com,Bronze,2024-05-31,+1-437-998-9929,2672,1
411823,Sarah Singh,Northeast,sarah.singh23@icloud.com,Gold,2018-11-19,+1-481-681-6219,13176,1
191787,Joseph Wilson,Southeast,joseph.wilson746@gmail.com,Gold,2022-02-23,+1-373-978-1202,11539,1
117461,Priya Martin,Southeast,priya.martin786@company.com,Silver,2023-10-03,+1-177-804-7676,12236,1
329436,David Jackson,Southwest,david.jackson994@hotmail.com,Silver,2023-06-22,+1-295-418-4061,11909,Y
304300,David Jones,Southeast,david.jones657@hotmail.com,Bronze,2019-11-10,+1-392-875-2714,2560,1
599685,Priya Moore,Southeast,priya.moore927@work.org,Bronze,2021-03-02,+1-171-641-1042,6573,0
689259,Robert Silva,Southeast,robert.silva818@yahoo.com,Bronze,2022-06-06,+1-406-933-3599,11130,1
992218,Karen Kim,Southeast,karen.kim435@mail.com,Silver,2019-12-18,+1-340-924-3502,7593,0
661364,Yuki Wilson,Southeast,yuki.wilson375@gmail.com,Silver,2021-05-22,+1-994-006-7931,12529,0
138548,Yuki Smith,Northeast,yuki.smith251@hotmail.com,Platinum,2019-08-14,+1-553-869-6228,9937,0
193084,Sofia Singh,Northeast,sofia.singh707@work.org,Silver,2021-02-09,+1-663-537-9309,13253,1
382830,Susan Rossi,Midwest,susan.rossi517@outlook.com,Bronze,2018-02-11,,9904,1
163768,Ahmed Thomas,Northwest,ahmed.thomas252@outlook.com,Bronze,2022-06-05,+1-919-524-8372,6755,True
164461,Zara Patel,International,zara.patel664@icloud.com,Bronze,2023-07-07,+1-279-879-5476,12528,1
397399,Joseph Fernandez,Southwest,joseph.fernandez489@work.org,Silver,2024-01-12,+1-297-655-7497,6361,0
624065,sarah rossi,Northeast,,Bronze,2020-04-05,+1-199-937-0290,9249,N
524259,Christopher Fernandez,Southeast,christopher.fernandez322@work.org,Silver,2021-11-16,,6883,1
792104,Karen Lopez,Southeast,karen.lopez218@hotmail.com,Bronze,2023-12-06,+1-528-721-2950,3000,True
380097,Zara Silva,Northeast,zara.silva209@work.org,Bronze,2020-10-30,+1-554-037-6214,8208,1
688439,Omar Johnson,Southeast,omar.johnson455@mail.com,Silver,2023-04-19,+1-211-033-0341,8894,Y
285517,Elena Anderson,Southwest,elena.anderson578@yahoo.com,Bronze,2019-01-18,+1-307-980-8790,7415,1
276453,Barbara Rodriguez,Southeast,barbara.rodriguez451@gmail.com,Silver,2023-11-27,+1-758-847-3030,12092,Y
131790,Joseph Rossi,Southwest,joseph.rossi810@yahoo.com,Bronze,2019-10-31,+1-485-943-7553,4922,Y
268881,James Garcia,West Coast,james.garcia727@yahoo.com,Silver,2019-09-22,+1-736-140-4151,2907,1
570014,Wei Miller,Southwest,wei.miller691@work.org,Bronze,2023-06-28,+1-491-778-9321,10830,0
456682,Priya Martin,Southeast,priya.martin257@icloud.com,Bronze,2020-01-31,,4314,1
252646,Zara Rodriguez,Northeast,zara.rodriguez974@gmail.com,Silver,2022-03-27,+1-088-570-6888,13984,Y
316818,Carlos Hernandez,Midwest,carlos.hernandez586@outlook.com,Gold,2020-06-16,+1-654-672-3213,12179,True
573989,Richard Martin,Northeast,richard.martin526@outlook.com,Silver,2018-10-14,+1-538-332-0738,9620,1
617725,John Chen,Southwest,john.chen44@mail.com,Bronze,2020-12-20,+1-008-945-7629,4327,1
651835,Zara Rodriguez,southeast,zara.rodriguez391@icloud.com,Bronze,2018-11-10,+1-411-292-6611,5416,1
139393,Barbara Johnson,Southeast,barbara.johnson16@icloud.com,Bronze,2020-11-02,+1-525-591-9359,5705,1
225819,Priya Singh,International,priya.singh194@work.org,Silver,2021-06-14,+1-204-754-7303,7467,Y
223068,Wei Chen,Southeast,wei.chen633@work.org,Gold,2020-09-25,+1-679-436-7574,11807,1
694430,Elena Singh,West Coast,elena.singh904@company.com,Bronze,2023-12-27,+1-366-780-1253,2239,1
587118,Priya Nguyen,West Coast,priya.nguyen192@yahoo.com,Silver,2023-04-12,,12646,1
625383,Mary Ali,Southwest,mary.ali728@outlook.com,Bronze,2021-08-21,+1-041-364-7522,6564,0
713391,Joseph Anderson,Southeast,joseph.anderson782@icloud.com,Bronze,2023-01-15,+1-753-964-0568,5884,1
515572,Charles Johnson,Northeast,charles.johnson496@work.org,Gold,2020-11-20,+1-559-749-3150,9916,0
438349,Thomas Martin,Northeast,thomas.martin729@mail.com,Bronze,2021-03-30,+1-344-507-7637,12569,1
626796,Wei Williams,International,wei.williams348@work.org,Bronze,2022-11-07,+1-860-184-9988,1429,1
837687,David Wilson,West Coast,david.wilson514@gmail.com,Gold,2024-02-14,+1-610-472-8600,6439,True
646015,Fatima Brown,West Coast,fatima.brown955@icloud.com,Bronze,2019-08-26,+1-998-008-6363,4922,1
597991,Zara Martin,Southeast,zara.martin813@outlook.com,Bronze,2023-04-21,+1-560-355-0525,2097,1
863782,james wilson,Northeast,james.wilson553@gmail.com,Bronze,2020-01-27,+1-122-369-7492,11468,1
258767,Elena Patel,Northeast,elena.patel774@icloud.com,Bronze,2018-02-04,+1-698-795-3608,12255,0
178748,Priya Hernandez,Southeast,priya.hernandez109yahoo.com,Silver,2019-03-06,+1-048-156-8921,5704,False
234109,Susan Lopez,Midwest,susan.lopez779@icloud.com,Silver,2019-08-05,+1-668-849-1304,5092,0
131172,Karen Hernandez,Northwest,,Bronze,2022-01-17,+1-059-557-1335,11753,1
488007,Thomas Taylor,Southeast,thomas.taylor330@icloud.com,Gold,2021-05-05,+1-039-447-2962,9727,1
769016,Joseph Jackson,Southwest,joseph.jackson373@gmail.com,Bronze,2019-06-18,+1-239-225-7548,7334,Y
780596,James Patel,West Coast,james.patel451@work.org,Silver,2019-02-07,+1-519-879-7156,12897,True
607185,Raj Moore,International,raj.moore485@icloud.com,Silver,2022-10-28,+1-369-001-5397,8009,1
303283,Jessica Martin,Midwest,jessica.martin888@icloud.com,Bronze,2019-09-02,+1-437-490-0354,4439,0
563122,Raj Anderson,Southwest,raj.anderson524@company.com,Gold,2021-03-01,,393,1
954747,Yuki Taylor,Northwest,yuki.taylor122@icloud.com,Silver,2021-02-06,+1-352-732-6552,11436,Y
710649,Linda Martin,Southeast,linda.martin19@icloud.com,Platinum,2023-12-11,+1-333-637-7559,857,1
833017,John Jones,Northeast,john.jones933@company.com,Platinum,2024-01-03,,1953,1
933947,Joseph Rossi,International,joseph.rossi994@gmail.com,Platinum,2019-05-25,+1-986-976-1049,11582,True
921077,Robert Thomas,Southwest,robert.thomas98@outlook.com,Silver,2020-01-29,+1-204-639-5439,484,0
142285,David Rossi,Southwest,david.rossi937@outlook.com,Platinum,2019-01-08,+1-769-068-1663,9795,1
733180,Fatima Thomas,Midwest,fatima.thomas552@mail.com,Silver,2023-04-02,+1-829-728-1315,8445,1
139061,John Fernandez,Southeast,john.fernandez984@gmail.com,Bronze,2022-12-29,+1-319-622-1632,13660,1
433389,Raj Singh,Southeast,raj.singh875@icloud.com,Bronze,2022-01-27,+1-484-944-4249,12757,N
706721,Omar Jones,Northeast,omar.jones680@icloud.com,Platinum,2020-12-31,+1-998-813-5874,5848,True
541096,Lisa Patel,Southwest,lisa.patel329@mail.com,Bronze,2021-05-30,+1-325-427-8764,6154,0
230043,Richard Hernandez,Southeast,richard.hernandez581@yahoo.com,Gold,2022-01-31,+1-235-894-6683,13805,1
929227,Patricia Anderson,Northwest,patricia.anderson399@work.org,Bronze,2023-04-26,+1-069-048-6829,8950,1
662305,Jennifer Kim,Southeast,jennifer.kim481@gmail.com,Bronze,2024-04-24,+1-785-841-7691,9299,0
140747,Richard Lee,Southeast,richard.lee795@company.com,Bronze,2021-02-15,+1-426-364-7490,7511,1
646197,JENNIFER ALI,Southwest,jennifer.ali11outlook.com,Bronze,2021-05-27,+1-082-787-0606,10990,1
770487,Carlos Müller,Southeast,carlos.müller336@outlook.com,Gold,2021-03-09,+1-029-335-5459,6238,1
919762,Raj Müller,Southeast,raj.müller220@company.com,Silver,2018-02-06,+1-648-064-3980,12612,1
943241,Yuki Nguyen,West Coast,yuki.nguyen949@icloud.com,Gold,2019-02-26,+1-615-892-5530,12190,1
713052,Elena Garcia,northeast,elena.garcia229@gmail.com,Silver,2022-07-19,+1-698-299-3146,14059,False
332042,JOSEPH ANDERSON,Southwest,joseph.anderson519@outlook.com,Bronze,2023-03-04,+1-661-983-9242,11960,1
565755,Priya Thomas,Southeast,priya.thomas938@work.org,Bronze,2020-02-01,,4343,1
113202,Robert Müller,Northeast,robert.müller912@icloud.com,Bronze,2019-07-09,+1-587-028-6464,2740,1
836786,Zara Brown,Northwest,zara.brown899@yahoo.com,Bronze,2020-07-22,+1-687-655-3664,5072,1
365282,Elena Moore,West Coast,elena.moore668@icloud.com,Bronze,2024-06-02,+1-839-922-8840,3265,Y
541935,Sarah Thomas,Northeast,sarah.thomas629@hotmail.com,Bronze,2020-01-04,+1-342-082-2170,14135,N
453793,Patricia Garcia,Northeast,patricia.garcia564@outlook.com,Platinum,2020-10-02,+1-718-625-3125,9281,1
788107,Thomas Smith,Southeast,thomas.smith337@company.com,Silver,2023-09-08,+1-808-745-1203,5850,0
333954,ZARA MÜLLER,Midwest,zara.müller559@hotmail.com,Gold,2018-03-16,+1-373-325-5932,8725,1
639969,Elena Martinez,Northeast,elena.martinez448@outlook.com,Bronze,2019-01-08,+1-609-196-8300,6608,1
585497,Richard Rossi,Midwest,richard.rossi812@work.org,Silver,2022-07-25,+1-019-805-7484,12724,1
342525,Sofia Wilson,MIDWEST,sofia.wilson875gmail.com,Gold,2019-05-29,+1-662-343-2397,3256,1
532706,David Hernandez,Northeast,david.hernandez943@mail.com,Platinum,2023-07-11,+1-294-139-5699,10528,1
373160,Richard Lee,Southeast,richard.lee115@outlook.com,Bronze,2021-07-18,+1-626-020-0677,14585,1
597402,Sarah Singh,West Coast,sarah.singh472@outlook.com,Gold,2019-09-17,+1-123-087-0440,14716,0
413471,Barbara Martinez,Northeast,barbara.martinez168@work.org,Gold,2020-12-22,+1-403-937-0857,3588,1
665672,John Rossi,Midwest,john.rossi13@outlook.com,Bronze,2018-09-09,+1-771-840-3223,1292,Y
749214,Ahmed Lee,West Coast,ahmed.lee688@yahoo.com,Gold,2023-11-14,,7056,N
182565,Carlos Anderson,International,carlos.anderson632@mail.com,Bronze,2024-05-12,+1-315-512-7400,1834,1
571005,Yuki Lee,Midwest,yuki.lee952@yahoo.com,Platinum,2022-12-19,+1-934-411-8666,12115,1
158927,Carlos Smith,west coast,carlos.smith480@hotmail.com,Gold,2021-11-29,+1-078-064-4603,4563,1
527152,Richard Miller,Northeast,richard.miller79@hotmail.com,Platinum,2023-01-20,+1-358-915-4667,5595,1
612157,Christopher Lee,Southeast,christopher.lee866@outlook.com,Gold,2020-09-29,+1-100-844-7911,10617,0
440557,Jennifer Wilson,Northeast,jennifer.wilson801@yahoo.com,Bronze,2024-03-12,+1-139-742-7737,1675,1
449639,Zara Martinez,Southeast,zara.martinez595@gmail.com,Gold,2023-12-31,+1-089-601-9232,6099,1
326802,Charles Smith,Southeast,charles.smith437@outlook.com,Gold,2021-11-03,+1-004-622-7984,14022,0
652689,David Wilson,International,david.wilson482@work.org,Gold,2018-11-03,+1-847-947-5030,376,1
326026,Richard Singh,Southwest,richard.singh730@work.org,Silver,2020-10-03,,14135,1
417864,Joseph Müller,Southeast,joseph.müller78@mail.com,Bronze,2019-01-22,+1-350-323-3465,8900,1
821110,Mary Nguyen,Northwest,mary.nguyen906@hotmail.com,Bronze,2019-02-14,,284,1
583071,Barbara Davis,Southwest,barbara.davis120@company.com,Bronze,2020-11-15,+1-761-810-3551,8216,0
747755,Karen Smith,West Coast,karen.smith792@gmail.com,Platinum,2022-06-10,+1-479-911-8796,4874,0
674155,Priya Brown,Northwest,,Gold,2022-09-15,+1-884-207-2891,10408,0
329125,Carlos Chen,Northeast,carlos.chen553@icloud.com,Silver,2020-04-09,+1-524-004-0524,394,Y
683208,Jessica Anderson,Southeast,jessica.anderson959@hotmail.com,Bronze,2021-02-10,+1-017-307-5481,7263,1
164088,Richard Rossi,International,richard.rossi992@yahoo.com,Gold,2020-12-15,+1-172-357-9888,13605,1
763023,Sofia Hernandez,Southeast,sofia.hernandez891yahoo.com,Bronze,2022-02-25,+1-236-982-6014,13428,1
130753,Joseph Anderson,Midwest,joseph.anderson460@mail.com,Silver,2021-12-28,+1-896-626-0267,1617,False
430040,Joseph Patel,West Coast,,Gold,2018-03-23,+1-257-026-2064,189,N
805595,Yuki Davis,Northeast,yuki.davis475@hotmail.com,Silver,2023-10-08,+1-601-770-4788,9336,1
531397,Susan Silva,Southwest,susan.silva374@hotmail.com,Bronze,2021-11-13,+1-185-546-7091,5113,1
411571,Wei Moore,West Coast,,Silver,2021-06-23,+1-257-090-5750,7758,Y
101838,Michael Patel,Southwest,michael.patel802@company.com,Silver,2022-02-04,+1-376-448-3761,1488,Y
160799,Priya Silva,Southeast,priya.silva950@mail.com,Silver,2019-09-22,+1-426-870-0743,5015,1
954452,Raj Lopez,West Coast,raj.lopez968@hotmail.com,Silver,2019-11-02,+1-250-290-4488,5675,1
948737,lisa martinez,Southwest,lisa.martinez808@gmail.com,Bronze,2024-02-04,+1-353-605-4916,7676,1
292527,Charles Anderson,Northwest,charles.anderson214@gmail.com,Bronze,2024-02-29,+1-906-129-3020,5138,1
738917,James Lee,Southeast,james.lee530@hotmail.com,Platinum,2024-03-06,+1-984-441-4002,2180,1
614647,Sofia Jones,Southeast,sofia.jones333@outlook.com,Bronze,2021-12-19,+1-449-978-7589,8707,0
